gene	ncodons	SymvsFL_k	SymvsFL_pval	RuvsFL_k	RuvsFL_pval	GivsFL_k	GivsFL_pval	GivsRu_k	GivsRu_pval
Rmag_0028	260	0.0287528188985066	0.00408059824058293	0.0546087728901641	0.00446648602225508	0.0540601903673951	0.0242976617563396	1.17393838922552	0.288179629425953
Rmag_0043	768	0.462517118580908	0.000460899834850648	0.466449789379618	0.000468043229908011	0.202648739965351	2.201648642286e-06	0.00188237983389007	2.98106219265293e-06
Rmag_0044	315	0.604878249370977	0.000276148198432025	0.60227786413241	0.00027261659381228	0.550940710813814	0.00714713609107864	0.889055331011357	0.345549625225291
Rmag_0045	320	0.286356387882789	0.159237578977053	0.0733928548363944	0.0141137702762844	23.7189943710562	0.138435629600461	4.99850455057991	0.0186379900152455
Rmag_0046	142	0.0138868582223993	0.00226461670018141	0.0252510069346413	0.00220072694429951	0.131084243046536	0.0442478723291297	0.922310096283789	0.751459287926577
Rmag_0050	131	0.447710709811029	0.0238357891520163	0.232682859009584	0.0132170641047457	0.3366214250713	0.0341756549331969	1.08836658681079	0.710447821171087
Rmag_0051	337	0.442141585996877	0.0530223167862217	0.442732765574152	0.0533066535782787	9.54962546126392	0.59648540558926	0.352126130344346	0.122270969809292
Rmag_0052	154	0.38904651348674	0.0199281532928661	0.389218160863335	0.0199064721785671	0.349597405010858	0.0361012500438702	0.930198012473675	0.764267349441332
Rmag_0053	492	0.601682284909392	0.0134806964171611	0.602049241569789	0.013496358578672	49.9999999999999	0.0264149397073005	1.87879613111356	8.79983425632336e-05
Rmag_0054	849	0.671027712946893	0.00160315917073117	0.662484726213633	0.00155285831686991	0.985302548758365	0.964468894539629	16.6797030295952	0.00812756517961033
Rmag_0055	131	0.539965455275944	0.446714237964366	0.53772404486056	0.342100395531959	0.987506563274973	0.989760198452608	1.51039222894414	0.614451288277326
Rmag_0063	331	0.0509110908796327	0.0101907985025822	0.0506634866679473	0.0102337942408255	0.649840528923902	0.0444013106995008	1.06783769545742	0.571933250713778
Rmag_0065	392	0.0802931188707947	0.000518010907761712	0.0812968396500145	0.000524334328624865	0.251585565730976	0.0378757123659202	4.09899832614729	0.192937361924445
Rmag_0066	482	0.696191804528087	0.126479039162922	0.697894921223756	0.129936256812113	43.7479883292674	0.00488284498855474	2.7722234089184	0.0024937326083686
Rmag_0067	353	0.0521749411475373	1.50783033614488e-07	0.0013910656877356	1.34003697027651e-10	48.4388041023031	2.40287223451929e-09	1.36691313814723	0.496966655234193
Rmag_0071	258	0.498313097814615	0.0011291600041885	0.466906423135981	0.000621920172200308	0.211151603274629	0.0258063161770121	0.954980167021938	0.783557697715396
Rmag_0072	304	0.664250775820413	0.0296479558165946	0.664543205433212	0.0298364014765145	0.276322767235821	0.0197400648787859	0.0105102898925167	0.232717145874382
Rmag_0073	289	0.704407079164234	0.658517778195182	0.66056431443486	0.655679049721607	0.0521005202351332	0.390739256507587	0.278185861366518	0.23935597289021
Rmag_0077	239	0.531073074117733	0.0281968615579915	0.532425397599686	0.0282290383269089	0.491030763512425	0.0993221838774032	0.918057047952779	0.611905303093671
Rmag_0078	913	0.604742367400173	0.00187065770470374	0.043191983013417	6.27510604589432e-08	0.00454815330366415	3.49124218423924e-09	0.701532133625697	0.00732156412001883
Rmag_0079	573	1.3393701549247	0.497386500731877	1.21328703538238	0.53053174314476	3.67992621818789	0.416448732813996	0.279058720635479	0.00919579182636621
Rmag_0080	1073	0.697414062033437	0.0557574672740129	0.696923028133595	0.0561347156750962	0.00137839985947251	0.00127082006908841	0.465962650853033	0.0107696217484904
Rmag_0083	350	0.552394263105525	0.041623492297699	0.564018790834727	0.0371332928474135	0.598659605068886	0.717222947528478	0.000965645341205094	0.275196582167579
Rmag_0085	404	0.0157191228282426	0.00754980189875032	0.0646883744387906	0.00832337029985575	0.0538076177342783	0.000840855319193756	0.820862830743018	0.145460871839504
Rmag_0086	298	0.579901591984516	0.0880919486735844	0.0129460955765739	6.5095867454068e-05	15.5092281908543	2.74736138061726e-05	1.15816114583265	0.301107932981268
Rmag_0088	640	44.9255390133235	2.5574958817387e-09	49.9999999999999	2.35360608780155e-09	0.836283700543288	0.0235629966866912	0.239495387350069	0.137048110390676
Rmag_0089	141	0.749957891824044	0.496207800707842	0.714619487099299	0.486740531613683	1.09447825869127	0.870321277078987	2.39383900062213	0.00656200507966087
Rmag_0090	171	0.363132890998295	0.00937537840820668	0.419554613456804	0.0129570819121667	0.200653697100141	0.0492892556498791	0.730679813464706	0.285660946809029
Rmag_0091	124	0.343680969894169	0.101990964082655	0.401380367662977	0.0709125590088455	0.836948710529569	0.830690259378444	1.06932769543346	0.921260610482445
Rmag_0094	414	0.128453218387533	0.000255657315288316	0.130184979190549	0.000257076414485358	0.548912304232788	0.0244810155792619	0.930354432556411	0.662968361878946
Rmag_0097	477	0.164447776505706	2.6814823517185e-07	0.161755533521473	2.66554544103847e-07	0.00654979483337627	9.05417858294566e-05	1.23819037632434	0.332361529675675
Rmag_0098	199	0.439296656468269	0.153421465532593	5.72355356390253	0.193158383700165	0.489019377070478	0.467729643253855	6.83073881401753	0.214151305769795
Rmag_0099	361	0.399418651709422	1.59112624809055e-06	0.12778308229576	9.24086734799268e-07	0.326745845913619	0.0274915763829585	0.99525074347318	0.965379819043297
Rmag_0101	200	0.54291732804954	0.190410315123374	1.35217694665329	0.496608169336009	0.784052878256154	0.670987268910183	0.217307079407607	0.243054206823557
Rmag_0103	415	0.0685113089277021	0.0036668836202689	0.470864667001176	0.00238903943380886	13.2596909482171	0.00266737859030508	0.278444157666372	0.00033852586470795
Rmag_0105	375	0.483209013853075	0.0971928065879428	0.474943048364931	0.0798447058176549	0.594378653856363	0.584997815918841	0.983390616553229	0.937701702923417
Rmag_0106	289	0.198275749113601	0.0930454387494806	2.34861063551479	0.556666333166214	0.596961069346274	0.590571846907951	5.14912109624003	0.198881354800591
Rmag_0107	260	0.505588291618077	0.112663311641086	0.506303105716029	0.113192379866435	1.96850354095699	0.294119065447867	11.3571176312456	0.0090558955273633
Rmag_0108	604	0.085806067409222	0.00489845254417609	0.0851818785098951	0.00488261726044181	24.7988716885873	0.00578676792855837	9.24391964080852	0.000564823915817136
Rmag_0109	320	0.708457574103986	0.0214381937531076	0.707502123374501	0.0213690638328871	0.845034100936317	0.475439381949843	1.19011137318575	0.137490766280914
Rmag_0111	181	0.286539064513902	0.329549604142558	0.35679705729272	0.335301369662646	0.18985826750962	0.531929336587921	1.02105959484315	0.949253077735163
Rmag_0112	339	0.417646442145393	0.0144934721467107	0.416754227827613	0.0144637536671383	0.371276275106163	0.000178043972144715	0.618050223866617	0.000356708518910231
Rmag_0113	415	9.67136931620828	0.197370351046319	24.9842293406313	0.198322419856034	2.02736193669511	0.636345112193121	0.0140688047422205	0.0484588822847556
Rmag_0116	286	1.20800814072524	0.841163708769423	1.01487879088173	0.971669220569527	0.500381047026382	0.0129686255267772	0.73368926424581	0.0527969147385312
Rmag_0118	417	0.395904561568817	0.00048342430765147	0.390489961232289	0.000495765256832703	1.06767506202079	0.918142564741241	20.4268317502739	0.00253017012279144
Rmag_0120	686	0.585938234563453	0.0011214455296078	0.586911413297178	0.0210393541371963	1.02657085388471	0.954063673244235	40.085591012796	0.396481247084991
Rmag_0121	153	0.432505622884506	0.190628559437272	0.435760801567552	0.190726350432031	5.62726098329931	0.376172064426502	4.37501206284966	0.120480513382897
Rmag_0123	328	0.675962114943779	0.102259364798012	0.675584474037626	0.102060430602422	0.847859072987386	0.596873174306501	1.49636814148812	0.143447903929784
Rmag_0126	76	1.23056092977684	0.86620324822959	1.21689384772048	0.870239609967344	0.702302619289433	0.664714378998785	0.224583418704135	0.295657289652082
Rmag_0127	438	0.483806845521394	7.50930862081223e-06	0.603366409927778	4.27935644127242e-05	0.711285749491837	0.174772566938309	1.01283522905504	0.929974645088787
Rmag_0133	419	0.646821215391917	0.0340095000438422	0.646370686019913	0.0345122496351645	0.80777313077209	0.703529214096168	1.73910378039232	0.454751034951442
Rmag_0136	642	0.677358651411857	0.240090349701788	0.678157665184659	0.239378072275927	14.3209176061859	0.212995829016389	1.09189325039348	0.510357894127539
Rmag_0137	272	0.906576397837736	0.852020971895213	0.90811392993497	0.848127485008392	16.9306456974625	0.0542930798391189	1.52222594809206	0.0828276757542473
Rmag_0138	442	0.820637264926715	0.591405093203266	1.03810770974351	0.921054694068067	23.6763489877987	0.0412907535651739	1.10144376409181	0.405505195259832
Rmag_0139	191	0.690319057673144	0.0385735182901076	0.689913683228451	0.0387727127968006	0.652211542062148	0.0552901157951594	0.90771466139065	0.546443123925392
Rmag_0142	317	0.593035210385195	0.135633496025151	0.590805027380744	0.136093912744378	0.702611270512127	0.431859764997632	1.0866128919884	0.753574833089392
Rmag_0143	205	0.414452547037164	0.10478143309547	0.402411783080695	0.104272127094637	0.0493611066274125	0.0126976984118293	0.221909865160231	0.197123300692957
Rmag_0144	276	3.63300844273498	0.0890790761626339	3.59908352857874	0.0971454827245978	0.154683491172912	0.0576783941880174	0.245836925041432	0.0644209142572068
Rmag_0146	399	0.0816717083834051	7.375247190744e-09	0.0810058402723996	8.10027445119488e-09	0.085683638771235	8.67265197435074e-08	0.948400266265527	0.87389480005307
Rmag_0147	187	0.614474539150241	0.0514116162106133	0.613760311058969	0.0514622788314006	0.467863074108423	0.00437169391661685	0.673789214138745	0.435636763138739
Rmag_0151	403	0.0543584594986761	6.0203946746773e-06	0.0536701074070867	5.99410962875968e-06	0.0851568122133076	0.000890410604317271	1.60185788037022	0.00420429062454297
Rmag_0153	444	0.837682514319392	0.501813237944708	0.811469705865858	0.505568900891782	0.0154538065527558	2.66168042960535e-05	0.209160128987369	0.00702282716368652
Rmag_0156	633	0.052204926786894	2.36556046417924e-07	0.652697246376668	0.000344953245814072	0.256553968419053	4.04984487983873e-05	0.842835960204721	0.18776535053572
Rmag_0160	153	0.165689859691647	0.397638801454159	0.0563633649934274	0.365651086998897	43.7440818144844	0.139950202948861	49.9999999999999	0.0482835019234069
Rmag_0161	157	0.343639400262626	0.0121818352973584	0.343019517343361	0.0121432827858035	0.00838476781300339	0.258117481070789	16.7051476987878	0.0781224050195157
Rmag_0164	103	0.796575361757405	0.214334389203478	0.791401199937777	0.216055822713435	7.85130395579294	0.182707750300203	10.8493178484322	0.0523925347899864
Rmag_0165	262	0.603565072811054	0.0142290844483461	0.583069093451282	0.014294154859324	0.74613169230916	0.3895484346259	1.09817682776938	0.520184453440026
Rmag_0166	204	0.674397052128538	0.0178282564715659	0.673475505518212	0.0177492108253998	0	0.0298539208103891	0.959341938454303	0.885973969911233
Rmag_0167	97	0.550993138255044	0.0329164653097298	0.551883544038977	0.0328463078768046	0.0113917166380984	0.0549145203697557	1.09122677274869	0.726283487935953
Rmag_0168	285	0.0127410086232617	0.00071501095810067	0.594202153093705	0.0315394274033636	0.0117569062911213	0.000290616807559263	0.895729577488268	0.542911971308566
Rmag_0169	89	0.00329809678260249	4.6949790628581e-06	0.00784832882320497	4.70962975707145e-06	0.049552856026589	5.06189415161451e-06	1.39523487941954	0.196679341304725
Rmag_0170	113	0.0502219401703942	0.00262888556354368	0.0484718776532739	0.00261520568452145	0.536447462423134	0.204241399532879	1.92421003106057	0.00567132902761758
Rmag_0171	234	0.546406600343082	0.609037468803727	0.537567315346925	0.00170401577754142	0.525365844594736	0.0860836719271988	1.00976924719495	0.972329237790583
Rmag_0172	136	0.623449291173161	0.0641388999008172	0.0381018248755919	0.0288352647164609	0.2397205224057	0.06905751712952	27.9175465027331	0.74102865402751
Rmag_0173	62	0.426544964705616	0.0389950567225522	0.386860646372806	0.0320693683208323	0.511869961779137	0.21094021731986	1.23084550183612	0.697249503424002
Rmag_0174	88	0.386953139344856	0.0146854338000162	0.423759499726871	0.014643381752522	0.512923420043316	0.0330225527158349	1.31795769517505	0.291942477155941
Rmag_0175	122	2.13571735936227	0.35579691340796	2.12820847252197	0.355899299981195	0.177822055341342	0.0455491220469624	0.0836656719876066	0.229469051385092
Rmag_0176	103	0.49941166412707	0.0135412963404212	0.498978753858928	0.0134288364362871	0.526226579296129	0.14040807253039	1.06351397981842	0.833297312150971
Rmag_0177	183	0.0410458738500449	0.0162545212751579	0.565688356878895	0.0668668463837172	1.53065337231514	0.725575697134817	1.29171773679464	0.217917016418875
Rmag_0178	101	0.919924129737897	0.744408851653009	0.922047317962299	0.725786769782643	0.992458523874967	0.981144113347806	1.0724109306308	0.797843568034194
Rmag_0179	131	0.140781875345143	0.000155270120229978	0.138737252491112	0.000155001255543463	0.0408200898271087	2.21675868832261e-05	1.34318251260804	0.177930120043542
Rmag_0180	181	0.196283296917297	0.0102897214766031	0.497546789405917	0.0146016368864699	5.9053247769916	0.00904048703785698	19.7760838521261	0.0145151124310057
Rmag_0181	115	0.602782122687231	0.138368098616732	0.603292163729829	0.138551667482662	0.934639059512259	0.841072421404206	7.60902604338644	0.0447021199390604
Rmag_0182	173	0.997671044914729	0.98901155266444	0.996733638472148	0.995276661820932	0.9546938939029	0.893920898029039	0.227602114111041	0.687360774449427
Rmag_0184	147	0.523509570408334	0.00195001838640607	0.516148791891615	0.0018748092039792	0.515362228805158	0.0205940286967748	0.920890962907483	0.715618421715762
Rmag_0185	433	0.616107678050386	9.09315712525061e-05	0.623573455131125	9.32862771424459e-05	0.792218757452994	0.265324243950842	1.10305572401294	0.360968275075895
Rmag_0187	119	0.0059939123127716	0.001977075534352	0.0736965818967119	0.0791662705355819	0	0.00122455857900472	1.20428112757101	0.343327982562748
Rmag_0188	128	0.62097830854119	0.00214404312418803	0.620737052045384	0.00214710267780327	1.00678361663215	0.985062439968513	1.62254324052064	0.0219238668443583
Rmag_0189	208	0.724049651998778	0.0638466418399679	0.00842706435326917	0.0149136069800957	0.00606989680124283	0.0501391320456167	1.0338888997647	0.847251804479159
Rmag_0191	132	0.206192926854452	0.0740676387730832	0.42134565429763	0.0385680987161936	0.124556136452763	0.0475447142208025	0.189416988474809	0.541648078037089
Rmag_0192	71	0.467252784777477	0.00925489809882796	0.410830080809988	0.00937972923722341	0.35372448280475	0.0229397041688233	1.09302213996992	0.930751222383587
Rmag_0197	382	1.14632425928501	0.935692404704431	1.0541337834477	0.908945659107324	0.708901094542595	0.636636722847209	0.39199584859613	0.218523908241011
Rmag_0199	831	3.39053307722358	0.376423721113812	1.66447657333734	0.613861167090374	0.0424984884895809	0.000282591969712143	0.781025312554711	0.0115554318048839
Rmag_0200	199	0.524394649244333	0.000537215399300073	0.538488737833549	0.000530960264794933	0.166855338240334	0.0022464067733432	0.731482059517047	0.0905221070563733
Rmag_0201	103	0.45856793841377	0.305717706530254	0.305141774965631	0.191016463181771	1.00806024182636	0.99239962173492	2.29453824724462	0.136575774562927
Rmag_0203	234	0.469385156362006	0.0224490739080335	0.468928044619875	0.0224086443283214	0.370726858250737	0.0575525635612318	0.763908239177333	0.195848579144634
Rmag_0205	198	0.00168013428988385	0.000133553624466876	0.0315685341048053	9.03601947458421e-05	0.616915783851889	0.762480851755393	1.18371341155129	0.938041665478418
Rmag_0208	778	17.2773149665372	0.118264457583937	1.30430066819494	0.62378134825991	1.12131224721452	0.72853190155583	1.032421873657	0.859435754613905
Rmag_0211	480	0.967080967538426	0.903627267290545	0.968498850930778	0.905605803043911	0.0452267382963623	0.0178238856441329	0.0184273507518758	0.198587993040247
Rmag_0213	217	0.828046410903239	0.57409564099469	0.828811310418247	0.575403928613471	0.317815626232997	0.00519885043445556	0.485521464652864	0.00640254065790435
Rmag_0214	138	0.63893363770789	0.0284793806032657	0.652521895237558	0.0280568509841282	0.488175550816374	0.00578715255876394	0.751785662321736	0.464344230902045
Rmag_0215	116	0.103491603644057	0.000328364487355182	0.891863327402795	0.955758195756337	0.62970429116257	0.0536468645867071	1.08980321829144	0.664435407438794
Rmag_0217	272	13.0806848407139	0.00281898481583687	0.82475607643182	0.598928806088864	0.82526639916883	0.611288800118262	0.90258795537203	0.693885035009255
Rmag_0221	547	0.476786296185588	0.000352246037770953	0.474814531191443	0.000352230597292613	0.429359333243354	0.0231836709348103	0.2964926291552	0.0840240583171131
Rmag_0222	428	0.135618325882692	9.64960310142482e-05	0.512161819255018	0.158508318905349	0.145890244310605	0.0369887405243888	1.12969631355923	0.913133970478875
Rmag_0223	217	0.408638911445327	0.0955550166371345	0.39305890038539	0.0880600719918575	0.524040344675625	0.564634856761862	0.988558229546037	0.948056445483787
Rmag_0224	173	3.0557061140874	0.570430976620306	0.728268644335985	0.674863536735871	3.62392200079297	0.731292001216518	0.880188867715382	0.458542210538179
Rmag_0225	74	0.662948568953372	0.04757450765357	0.662904291118105	0.0475650617359585	0.667426169175156	0.199641689882204	1.00162995211898	0.994318790474707
Rmag_0227	227	0.547852649429766	0.0325434979618429	0.555749318560543	0.0328180926260576	0.584223699275293	0.249132898148642	1.29615107888128	0.385555729222272
Rmag_0232	312	0.728202639986135	0.0994718737713743	0.727547112775117	0.104581324219822	1.01006653407135	0.965861917597069	1.28849431597148	0.0998340620798869
Rmag_0233	285	0.638041457326408	0.0399675101602541	0.160569861905175	0.000915467679151072	0.197993667368547	0.00233666184433423	0.950734346686381	0.785752473501557
Rmag_0236	475	0.53485927852112	0.000594572309711827	0.601804375247094	0.013767046240432	0.862845321440045	0.761119044402799	1.31251913182239	0.148575909061053
Rmag_0237	118	0.320200669434535	0.129088163164205	0.32276905987985	0.12926189596942	0.322979583441243	0.312439027741141	1.02923556347019	0.926379464541138
Rmag_0240	417	0.99999999994315	1	1.00200201415774	0.991413246170681	6.64061047382666	0.917608536900062	1.45810016540918	0.372784335398278
Rmag_0241	157	1.0406189491685	0.923648619654054	1.03733165720807	0.928541982625199	0.176470069160663	0.249510937351812	0.0750038194333279	0.0394382911465294
Rmag_0242	424	0.673167286318458	0.055359927015829	0.522524953666739	0.00735711142645878	0.465003124223677	0.0143810776299216	0.834043415285908	0.183610974569414
Rmag_0243	753	0.902707690145817	0.800410013103812	0.908301838128532	0.801923484638375	0.922023509812701	0.842013608169432	0.789815630204597	0.272977330686719
Rmag_0244	359	0.68101502226966	0.199670057207408	0.702039008688569	0.200845527951894	0.572250081533534	0.0644292422042548	0.862602243998752	0.220152257342728
Rmag_0246	207	0.794695025332753	0.806896494375844	0.796612525139276	0.816354030131759	1.55510727603574	0.604266191870623	1.22340281834484	0.538401507317152
Rmag_0247	101	14.7178997113622	0.381650464842841	3.7248811812625	0.676920076400427	0.268500065303149	0.246616390705513	0.729211198543091	0.465150837121479
Rmag_0248	656	0.22722302612304	0.00660575631422933	0.208978922063446	0.00692642307785007	0.129585827173039	0.00476015375325978	0.857210360948957	0.108726832640055
Rmag_0249	516	0.565639282062918	0.00569820974014312	0.570855961357087	0.00565276310644847	0.0128550342260837	0.7924546448019	1.47676660046288	0.136287419464729
Rmag_0250	484	0.709394353303005	0.0484449720684753	0.703426129887788	0.0482336746920307	0.827269415421809	0.588011113132594	1.09414954314887	0.540934515693734
Rmag_0257	262	0.575103628721516	0.310971336196827	0.679537216192724	0.43799565782197	0.506914303522406	0.535998034889895	14.8288534227741	0.302288169935778
Rmag_0258	313	0.942368804293457	0.851559357495966	1.03091129852494	0.893011299602065	0.823661989494758	0.758866773307614	0.786985481263413	0.262970847010651
Rmag_0261	185	0.521416621826097	0.0176488069946455	0.475601029635633	0.00221660501830745	2.90671227355723	0.38482386710622	2.02777341547861	0.659522332491733
Rmag_0262	239	0.425772883135732	0.0028319430362842	0.452805324445563	0.00265396064522738	0.589692436271667	0.124159461168986	1.06871518907568	0.636613455341284
Rmag_0267	188	0.758780586943064	0.30014063607802	0.77037666795103	0.287466784903313	0.908062760047621	0.77839057573539	1.17460578624507	0.370646631724108
Rmag_0270	472	0.740716595772047	0.194519353200715	0.739937635823824	0.187494677361488	0.0393139321447578	0.165311908900525	1.36632023370416	0.346791566889401
Rmag_0271	275	0.432896935244279	0.0388188254036449	0.550657875757625	0.125032348277433	0.579067625473048	0.568959558376428	1.16677819824172	0.405029880228119
Rmag_0272	639	0.70532925721538	0.0579580879369146	0.707823311442718	0.0580537596206347	0.90272528220465	0.731293197838775	1.36369479743254	0.173271017158648
Rmag_0273	406	0.756396803011006	0.429800376529947	0.787743240293738	0.459195356134263	0.875949460170024	0.854745480587807	2.11459801681812	0.543015606898375
Rmag_0274	377	0.900885017157002	0.931325131056085	0.486210362605942	0.16059503820755	0.499194826670371	0.277706339619674	1.01455626495738	0.945691197538636
Rmag_0275	230	1.56177954056228	0.725567982132223	1.46792692197872	0.719388304962932	18.9979366467634	0.182713500096047	0.0159374327041725	0.020911518757874
Rmag_0276	112	0.921943795649683	0.731633205724049	0.984663420844036	0.969472106074878	40.7962525510146	0.000110779684987294	43.9384664206557	0.00507793592185757
Rmag_0278	336	0.54703423912791	0.0421377937504237	0.547829160050221	0.0413648338322139	0.661892657621649	0.735937499789925	1.07595536762322	0.629856192721719
Rmag_0280	635	0.589585393632306	0.0935581783977739	0.591559046834162	0.11152570393046	0.354973363782349	2.34840931327973e-05	0.726059989261725	0.136307446920179
Rmag_0281	124	0.243453675904786	0.000220911547547442	0.517281920498524	0.00309469447753174	27.59567164836	0.94265376235887	9.44643259879862	0.000470440680248707
Rmag_0284	210	1.15949461698549	0.860557822723482	0.497578882956664	0.0339403965316759	0.250128705490754	0.0193757576900844	0.914105140988419	0.655942553278521
Rmag_0285	318	0.383166962968583	0.0270790378080554	0.750821692994094	0.408424369365206	6.46948051215219	0.213333300068914	1.41948356335247	0.289745892881934
Rmag_0286	102	0.656528255454494	0.0259432032032382	1	1	0.693630852777518	0.253296672011775	1.22436454529731	0.441978905548807
Rmag_0287	71	15.9573036772827	0.480446049598761	15.5034663604131	0.488513467459945	14.3259433811828	0.172475135758971	1.29123358788165	0.315994466218709
Rmag_0288	106	0.164289748506239	0.210825133568121	0.164756423099997	0.211015842927706	0.103185556142334	0.0997013874760185	0.165657164335687	0.342827447647661
Rmag_0289	126	0.662915826807281	0.0408876545887471	0.411222501560708	0.0195654694882505	0.483810742683005	0.0165944051719097	0.747887547192478	0.43657120165435
Rmag_0290	449	0.590338169145985	0.00205617411130987	0.580426725235511	0.00208166763143736	0.0972341649224451	0.00897462680208905	0.797594953116743	0.0809934852862453
Rmag_0292	367	0.484670196707856	0.00148755885605922	0.581671040484814	0.000725499191803869	0.0939287106902626	0.00132356942527501	0.788026756500939	0.287207273944722
Rmag_0293	86	0.282993417887269	1.70497528521052e-05	15.6370932074428	0.0553560988385165	0.29363811140872	0.242499342814805	1.65482367371934	0.901938261233949
Rmag_0294	298	0.952475765640134	0.849079241038605	0.944196285619765	0.861975760120561	0.821686891611095	0.625868289236284	0.919574495893007	0.736330271989501
Rmag_0295	616	0.721495457965043	0.462171308597552	0.694776026129641	0.223494421831376	0.483749112178504	0.0664568538877097	0.61356733685768	0.0931992526332052
Rmag_0298	312	0.606800097114573	0.102186745578345	0.522460833221054	0.0589861952347973	0.515382309576873	0.270926870271619	1.02367417398394	0.857998916808491
Rmag_0302	746	0.523948268603406	2.15132441627741e-06	0.524969625663293	2.16443111578091e-06	0.425022027513348	0.000111706960174596	0.256474688291559	0.00894599167481913
Rmag_0306	869	0.196268809822867	0.00243157356132429	0.194366534232759	0.0023818589507183	0.511350935723042	0.178975563647397	15.0494625229919	0.327748036832285
Rmag_0308	150	0.962528710818057	0.990606682127012	45.4338668029947	0.727465814469331	0.818907852572972	0.729128598794512	0.951606263518479	0.822022265938391
Rmag_0311	106	0.571511414404894	0.619964671601906	4.97104525385064	0.927567380050367	0.315450933610372	0.0883747814037894	0.659124903369475	0.146931498498892
Rmag_0314	177	2.00458516556051	0.588491842505003	3.71709256627428	0.608902263960821	0.617041706941797	0.868816753177469	0.822891408529116	0.317084724866702
Rmag_0319	95	2.39053756739998	0.588958531729356	2.29414777051795	0.588184055296809	0.763123963551246	0.812678450789614	0.903263159145784	0.819690490560383
Rmag_0321	61	30.6560972924419	0.257825215333521	28.145759714371	0.168943130769037	0.0173296387577851	0.101213944065037	1.04156886940828	0.9421236269265
Rmag_0325	245	0.218548550389574	0.0788366583516061	0.653913574651111	0.0504123587268793	0.51044754872963	0.0441598125982268	0.288992586004716	0.127720621832181
Rmag_0327	233	0.748894365340628	0.847262242506542	2.00848943406944	0.712613942008094	2.77705326950942	0.788553375151992	43.5340903043637	0.0842639097469401
Rmag_0328	240	0.0487163811750748	0.000555420029583198	0.167940987592236	0.682174793437849	0.645225991505185	0.110172461917686	0.109741730819412	0.196112450537169
Rmag_0329	322	0.0377541950059281	0.00184828702181305	0.792681592868365	0.840207900052731	0.209264268257721	0.271719206661	3.40187913284992	0.407865174918843
Rmag_0333	203	0.916436438352245	0.944746716288095	0.917041048064782	0.942215483181207	15.3743978744003	0.0969695545833231	1.89690723953177	0.0514834486354843
Rmag_0336	468	0.828898808209042	0.472275575460281	0.82652213639699	0.467019537194203	0.110063665466477	0.00336725311994446	8.8347564026956	0.192661497019034
Rmag_0338	399	0.44227952217338	0.0603186294145901	0.608737201706638	0.142726817247054	1.25338238454091	0.830058782226183	1.37166153305766	0.0140219737091586
Rmag_0339	244	0.503097661421622	0.000380248203132205	0.501984209166312	0.000384598214853482	0.483867994744959	0.0493701821496443	0.864861117597919	0.294350055601359
